Preferred_Name	Name	Source
ENSG00000152495	ENSG00000152495	Ensembl Gene ID
ENSG00000152495	ENSP00000282356	Ensembl Protein ID
ENSG00000152495	ENSP00000421606	Ensembl Protein ID
ENSG00000152495	ENSP00000422634	Ensembl Protein ID
ENSG00000152495	ENSP00000423761	Ensembl Protein ID
ENSG00000152495	ENSP00000424912	Ensembl Protein ID
ENSG00000152495	ENSP00000426940	Ensembl Protein ID
ENSG00000152495	814	Entrez Gene ID
ENSG00000152495	CAMK4	Gene Name
ENSG00000152495	NP_001310303	RefSeq Protein ID
ENSG00000152495	NP_001310304	RefSeq Protein ID
ENSG00000152495	NP_001310305	RefSeq Protein ID
ENSG00000152495	NP_001310306	RefSeq Protein ID
ENSG00000152495	NP_001735	RefSeq Protein ID
ENSG00000152495	NM_001323374	RefSeq mRNA ID
ENSG00000152495	NM_001323375	RefSeq mRNA ID
ENSG00000152495	NM_001323376	RefSeq mRNA ID
ENSG00000152495	NM_001323377	RefSeq mRNA ID
ENSG00000152495	NM_001744	RefSeq mRNA ID
ENSG00000152495	CaMK-GR	Synonym
ENSG00000152495	Q16566	Uniprot ID
ENSG00000152684	ENSG00000152684	Ensembl Gene ID
ENSG00000152684	ENSP00000274311	Ensembl Protein ID
ENSG00000152684	53918	Entrez Gene ID
ENSG00000152684	PELO	Gene Name
ENSG00000152684	NP_057030	RefSeq Protein ID
ENSG00000152684	NM_015946	RefSeq mRNA ID
ENSG00000152684	Q9BRX2	Uniprot ID
ENSG00000152795	ENSG00000152795	Ensembl Gene ID
ENSG00000152795	ENSP00000295470	Ensembl Protein ID
ENSG00000152795	ENSP00000338552	Ensembl Protein ID
ENSG00000152795	ENSP00000422040	Ensembl Protein ID
ENSG00000152795	ENSP00000473677	Ensembl Protein ID
ENSG00000152795	ENSP00000478269	Ensembl Protein ID
ENSG00000152795	ENSP00000478723	Ensembl Protein ID
ENSG00000152795	ENSP00000480156	Ensembl Protein ID
ENSG00000152795	ENSP00000483254	Ensembl Protein ID
ENSG00000152795	ENSP00000485954	Ensembl Protein ID
ENSG00000152795	ENSP00000486452	Ensembl Protein ID
ENSG00000152795	9987	Entrez Gene ID
ENSG00000152795	HNRNPDL	Gene Name
ENSG00000152795	NP_001193929	RefSeq Protein ID
ENSG00000152795	NP_112740	RefSeq Protein ID
ENSG00000152795	NM_001207000	RefSeq mRNA ID
ENSG00000152795	NM_031372	RefSeq mRNA ID
ENSG00000152795	HNRPDL	Synonym
ENSG00000152795	JKTBP	Synonym
ENSG00000152795	laAUF1	Synonym
ENSG00000152795	O14979	Uniprot ID
ENSG00000153201	ENSG00000153201	Ensembl Gene ID
ENSG00000153201	ENSP00000283195	Ensembl Protein ID
ENSG00000153201	ENSP00000398970	Ensembl Protein ID
ENSG00000153201	ENSP00000485979	Ensembl Protein ID
ENSG00000153201	5903	Entrez Gene ID
ENSG00000153201	RANBP2	Gene Name
ENSG00000153201	NP_006258	RefSeq Protein ID
ENSG00000153201	NM_006267	RefSeq mRNA ID
ENSG00000153201	ADANE	Synonym
ENSG00000153201	ANE1	Synonym
ENSG00000153201	NUP358	Synonym
ENSG00000153201	P49792	Uniprot ID
ENSG00000153936	ENSG00000153936	Ensembl Gene ID
ENSG00000153936	ENSP00000359581	Ensembl Protein ID
ENSG00000153936	ENSP00000359582	Ensembl Protein ID
ENSG00000153936	ENSP00000467253	Ensembl Protein ID
ENSG00000153936	9653	Entrez Gene ID
ENSG00000153936	HS2ST1	Gene Name
ENSG00000153936	NP_001127964	RefSeq Protein ID
ENSG00000153936	NP_036394	RefSeq Protein ID
ENSG00000153936	NM_001134492	RefSeq mRNA ID
ENSG00000153936	NM_012262	RefSeq mRNA ID
ENSG00000153936	KIAA0448	Synonym
ENSG00000153936	Q7LGA3	Uniprot ID
ENSG00000153956	ENSG00000153956	Ensembl Gene ID
ENSG00000153956	ENSP00000348589	Ensembl Protein ID
ENSG00000153956	ENSP00000349320	Ensembl Protein ID
ENSG00000153956	ENSP00000405395	Ensembl Protein ID
ENSG00000153956	ENSP00000409374	Ensembl Protein ID
ENSG00000153956	781	Entrez Gene ID
ENSG00000153956	CACNA2D1	Gene Name
ENSG00000153956	NP_000713	RefSeq Protein ID
ENSG00000153956	NP_001289819	RefSeq Protein ID
ENSG00000153956	NM_000722	RefSeq mRNA ID
ENSG00000153956	NM_001302890	RefSeq mRNA ID
ENSG00000153956	CACNA2	Synonym
ENSG00000153956	CACNL2A	Synonym
ENSG00000153956	LINC01112	Synonym
ENSG00000153956	lncRNA-N3	Synonym
ENSG00000153956	MHS3	Synonym
ENSG00000153956	P54289	Uniprot ID
ENSG00000154310	ENSG00000154310	Ensembl Gene ID
ENSG00000154310	ENSP00000284483	Ensembl Protein ID
ENSG00000154310	ENSP00000345352	Ensembl Protein ID
ENSG00000154310	ENSP00000349880	Ensembl Protein ID
ENSG00000154310	ENSP00000399511	Ensembl Protein ID
ENSG00000154310	ENSP00000417338	Ensembl Protein ID
ENSG00000154310	ENSP00000418156	Ensembl Protein ID
ENSG00000154310	ENSP00000418378	Ensembl Protein ID
ENSG00000154310	ENSP00000418916	Ensembl Protein ID
ENSG00000154310	ENSP00000419308	Ensembl Protein ID
ENSG00000154310	ENSP00000419990	Ensembl Protein ID
ENSG00000154310	23043	Entrez Gene ID
ENSG00000154310	TNIK	Gene Name
ENSG00000154310	NP_001155032	RefSeq Protein ID
ENSG00000154310	NP_001155033	RefSeq Protein ID
ENSG00000154310	NP_001155034	RefSeq Protein ID
ENSG00000154310	NP_001155035	RefSeq Protein ID
ENSG00000154310	NP_001155036	RefSeq Protein ID
ENSG00000154310	NP_001155037	RefSeq Protein ID
ENSG00000154310	NP_001155038	RefSeq Protein ID
ENSG00000154310	NP_055843	RefSeq Protein ID
ENSG00000154310	NM_001161560	RefSeq mRNA ID
ENSG00000154310	NM_001161561	RefSeq mRNA ID
ENSG00000154310	NM_001161562	RefSeq mRNA ID
ENSG00000154310	NM_001161563	RefSeq mRNA ID
ENSG00000154310	NM_001161564	RefSeq mRNA ID
ENSG00000154310	NM_001161565	RefSeq mRNA ID
ENSG00000154310	NM_001161566	RefSeq mRNA ID
ENSG00000154310	NM_015028	RefSeq mRNA ID
ENSG00000154310	KIAA0551	Synonym
ENSG00000154310	Q9UKE5	Uniprot ID
ENSG00000154545	ENSG00000154545	Ensembl Gene ID
ENSG00000154545	ENSP00000364777	Ensembl Protein ID
ENSG00000154545	ENSP00000472118	Ensembl Protein ID
ENSG00000154545	728239	Entrez Gene ID
ENSG00000154545	MAGED4	Gene Name
ENSG00000154545	NP_001092270	RefSeq Protein ID
ENSG00000154545	NP_001258990	RefSeq Protein ID
ENSG00000154545	NP_001258991	RefSeq Protein ID
ENSG00000154545	NP_001258992	RefSeq Protein ID
ENSG00000154545	NM_001098800	RefSeq mRNA ID
ENSG00000154545	NM_001272061	RefSeq mRNA ID
ENSG00000154545	NM_001272062	RefSeq mRNA ID
ENSG00000154545	NM_001272063	RefSeq mRNA ID
ENSG00000154545	KIAA1859	Synonym
ENSG00000154545	MAGE-E1	Synonym
ENSG00000154545	MGC3210	Synonym
ENSG00000155008	ENSG00000155008	Ensembl Gene ID
ENSG00000155008	ENSP00000362268	Ensembl Protein ID
ENSG00000155008	ENSP00000479012	Ensembl Protein ID
ENSG00000155008	ENSP00000481770	Ensembl Protein ID
ENSG00000155008	139322	Entrez Gene ID
ENSG00000155008	APOOL	Gene Name
ENSG00000155008	NP_940852	RefSeq Protein ID
ENSG00000155008	NM_198450	RefSeq mRNA ID
ENSG00000155008	AAIR8193	Synonym
ENSG00000155008	CXorf33	Synonym
ENSG00000155008	FAM121A	Synonym
ENSG00000155008	Mic27	Synonym
ENSG00000155008	UNQ8193	Synonym
ENSG00000155008	Q6UXV4	Uniprot ID
ENSG00000155100	ENSG00000155100	Ensembl Gene ID
ENSG00000155100	ENSP00000285420	Ensembl Protein ID
ENSG00000155100	ENSP00000384190	Ensembl Protein ID
ENSG00000155100	ENSP00000428528	Ensembl Protein ID
ENSG00000155100	ENSP00000481196	Ensembl Protein ID
ENSG00000155100	ENSP00000483706	Ensembl Protein ID
ENSG00000155100	51633	Entrez Gene ID
ENSG00000155100	OTUD6B	Gene Name
ENSG00000155100	NP_001273674	RefSeq Protein ID
ENSG00000155100	NP_057107	RefSeq Protein ID
ENSG00000155100	NM_001286745	RefSeq mRNA ID
ENSG00000155100	NM_016023	RefSeq mRNA ID
ENSG00000155100	CGI-77	Synonym
ENSG00000155100	DUBA5	Synonym
ENSG00000155100	Q8N6M0	Uniprot ID
ENSG00000156639	ENSG00000156639	Ensembl Gene ID
ENSG00000156639	ENSP00000287218	Ensembl Protein ID
ENSG00000156639	ENSP00000362487	Ensembl Protein ID
ENSG00000156639	ENSP00000362489	Ensembl Protein ID
ENSG00000156639	ENSP00000420240	Ensembl Protein ID
ENSG00000156639	60685	Entrez Gene ID
ENSG00000156639	ZFAND3	Gene Name
ENSG00000156639	NP_068762	RefSeq Protein ID
ENSG00000156639	NM_021943	RefSeq mRNA ID
ENSG00000156639	FLJ13222	Synonym
ENSG00000156639	TEX27	Synonym
ENSG00000156639	Q9H8U3	Uniprot ID
ENSG00000156804	ENSG00000156804	Ensembl Gene ID
ENSG00000156804	ENSP00000390790	Ensembl Protein ID
ENSG00000156804	ENSP00000428205	Ensembl Protein ID
ENSG00000156804	114907	Entrez Gene ID
ENSG00000156804	FBXO32	Gene Name
ENSG00000156804	NP_001229392	RefSeq Protein ID
ENSG00000156804	NP_478136	RefSeq Protein ID
ENSG00000156804	NP_680482	RefSeq Protein ID
ENSG00000156804	NM_001242463	RefSeq mRNA ID
ENSG00000156804	NM_058229	RefSeq mRNA ID
ENSG00000156804	NM_148177	RefSeq mRNA ID
ENSG00000156804	ATROGIN1	Synonym
ENSG00000156804	Fbx32	Synonym
ENSG00000156804	MAFbx	Synonym
ENSG00000156804	Q969P5	Uniprot ID
ENSG00000157216	ENSG00000157216	Ensembl Gene ID
ENSG00000157216	ENSP00000350067	Ensembl Protein ID
ENSG00000157216	ENSP00000360370	Ensembl Protein ID
ENSG00000157216	ENSP00000360371	Ensembl Protein ID
ENSG00000157216	ENSP00000405880	Ensembl Protein ID
ENSG00000157216	ENSP00000414361	Ensembl Protein ID
ENSG00000157216	ENSP00000431654	Ensembl Protein ID
ENSG00000157216	ENSP00000479674	Ensembl Protein ID
ENSG00000157216	23648	Entrez Gene ID
ENSG00000157216	SSBP3	Gene Name
ENSG00000157216	NP_001009955	RefSeq Protein ID
ENSG00000157216	NP_060540	RefSeq Protein ID
ENSG00000157216	NP_663768	RefSeq Protein ID
ENSG00000157216	NM_001009955	RefSeq mRNA ID
ENSG00000157216	NM_018070	RefSeq mRNA ID
ENSG00000157216	NM_145716	RefSeq mRNA ID
ENSG00000157216	CSDP	Synonym
ENSG00000157216	FLJ10355	Synonym
ENSG00000157216	SSDP	Synonym
ENSG00000157216	SSDP1	Synonym
ENSG00000157216	Q9BWW4	Uniprot ID
ENSG00000157224	ENSG00000157224	Ensembl Gene ID
ENSG00000157224	ENSP00000287916	Ensembl Protein ID
ENSG00000157224	ENSP00000378102	Ensembl Protein ID
ENSG00000157224	ENSP00000378103	Ensembl Protein ID
ENSG00000157224	ENSP00000391062	Ensembl Protein ID
ENSG00000157224	ENSP00000411399	Ensembl Protein ID
ENSG00000157224	ENSP00000419053	Ensembl Protein ID
ENSG00000157224	9069	Entrez Gene ID
ENSG00000157224	CLDN12	Gene Name
ENSG00000157224	NP_001172001	RefSeq Protein ID
ENSG00000157224	NP_001172002	RefSeq Protein ID
ENSG00000157224	NP_036261	RefSeq Protein ID
ENSG00000157224	NM_001185072	RefSeq mRNA ID
ENSG00000157224	NM_001185073	RefSeq mRNA ID
ENSG00000157224	NM_012129	RefSeq mRNA ID
ENSG00000157224	P56749	Uniprot ID
ENSG00000157654	ENSG00000157654	Ensembl Gene ID
ENSG00000157654	ENSP00000305861	Ensembl Protein ID
ENSG00000157654	ENSP00000363654	Ensembl Protein ID
ENSG00000157654	ENSP00000397839	Ensembl Protein ID
ENSG00000157654	445815	Entrez Gene ID
ENSG00000157654	PALM2-AKAP2	Gene Name
ENSG00000157654	NP_009134	RefSeq Protein ID
ENSG00000157654	NP_671492	RefSeq Protein ID
ENSG00000157654	NM_007203	RefSeq mRNA ID
ENSG00000157654	NM_147150	RefSeq mRNA ID
ENSG00000158055	ENSG00000158055	Ensembl Gene ID
ENSG00000158055	ENSP00000236255	Ensembl Protein ID
ENSG00000158055	ENSP00000288955	Ensembl Protein ID
ENSG00000158055	ENSP00000348333	Ensembl Protein ID
ENSG00000158055	ENSP00000354943	Ensembl Protein ID
ENSG00000158055	ENSP00000431290	Ensembl Protein ID
ENSG00000158055	ENSP00000435130	Ensembl Protein ID
ENSG00000158055	57822	Entrez Gene ID
ENSG00000158055	GRHL3	Gene Name
ENSG00000158055	NP_001181939	RefSeq Protein ID
ENSG00000158055	NP_067003	RefSeq Protein ID
ENSG00000158055	NP_937816	RefSeq Protein ID
ENSG00000158055	NP_937817	RefSeq Protein ID
ENSG00000158055	NM_001195010	RefSeq mRNA ID
ENSG00000158055	NM_021180	RefSeq mRNA ID
ENSG00000158055	NM_198173	RefSeq mRNA ID
ENSG00000158055	NM_198174	RefSeq mRNA ID
ENSG00000158055	SOM	Synonym
ENSG00000158055	TFCP2L4	Synonym
ENSG00000158055	Q8TE85	Uniprot ID
ENSG00000158089	ENSG00000158089	Ensembl Gene ID
ENSG00000158089	ENSP00000288988	Ensembl Protein ID
ENSG00000158089	ENSP00000314500	Ensembl Protein ID
ENSG00000158089	ENSP00000385435	Ensembl Protein ID
ENSG00000158089	ENSP00000398723	Ensembl Protein ID
ENSG00000158089	ENSP00000399886	Ensembl Protein ID
ENSG00000158089	ENSP00000406399	Ensembl Protein ID
ENSG00000158089	79623	Entrez Gene ID
ENSG00000158089	GALNT14	Gene Name
ENSG00000158089	NP_001240755	RefSeq Protein ID
ENSG00000158089	NP_001240756	RefSeq Protein ID
ENSG00000158089	NP_078848	RefSeq Protein ID
ENSG00000158089	NM_001253826	RefSeq mRNA ID
ENSG00000158089	NM_001253827	RefSeq mRNA ID
ENSG00000158089	NM_024572	RefSeq mRNA ID
ENSG00000158089	FLJ12691	Synonym
ENSG00000158089	GalNac-T14	Synonym
ENSG00000158089	Q96FL9	Uniprot ID
ENSG00000158290	ENSG00000158290	Ensembl Gene ID
ENSG00000158290	ENSP00000338919	Ensembl Protein ID
ENSG00000158290	ENSP00000360373	Ensembl Protein ID
ENSG00000158290	ENSP00000360374	Ensembl Protein ID
ENSG00000158290	ENSP00000384109	Ensembl Protein ID
ENSG00000158290	8450	Entrez Gene ID
ENSG00000158290	CUL4B	Gene Name
ENSG00000158290	NP_001073341	RefSeq Protein ID
ENSG00000158290	NP_003579	RefSeq Protein ID
ENSG00000158290	NM_001079872	RefSeq mRNA ID
ENSG00000158290	NM_003588	RefSeq mRNA ID
ENSG00000158290	Q13620	Uniprot ID
ENSG00000158428	ENSG00000158428	Ensembl Gene ID
ENSG00000158428	ENSP00000289388	Ensembl Protein ID
ENSG00000158428	375307	Entrez Gene ID
ENSG00000158428	CATIP	Gene Name
ENSG00000158428	NP_001307794	RefSeq Protein ID
ENSG00000158428	NP_940961	RefSeq Protein ID
ENSG00000158428	NM_198559	RefSeq mRNA ID
ENSG00000158428	C2orf62	Synonym
ENSG00000158428	MGC50811	Synonym
ENSG00000158428	Q7Z7H3	Uniprot ID
ENSG00000158555	ENSG00000158555	Ensembl Gene ID
ENSG00000158555	ENSP00000337972	Ensembl Protein ID
ENSG00000158555	ENSP00000396535	Ensembl Protein ID
ENSG00000158555	ENSP00000433214	Ensembl Protein ID
ENSG00000158555	ENSP00000433727	Ensembl Protein ID
ENSG00000158555	ENSP00000434050	Ensembl Protein ID
ENSG00000158555	ENSP00000435196	Ensembl Protein ID
ENSG00000158555	ENSP00000435728	Ensembl Protein ID
ENSG00000158555	ENSP00000437049	Ensembl Protein ID
ENSG00000158555	ENSP00000437123	Ensembl Protein ID
ENSG00000158555	81544	Entrez Gene ID
ENSG00000158555	GDPD5	Gene Name
ENSG00000158555	NP_110419	RefSeq Protein ID
ENSG00000158555	NM_030792	RefSeq mRNA ID
ENSG00000158555	GDE2	Synonym
ENSG00000158555	PP1665	Synonym
ENSG00000158555	Q8WTR4	Uniprot ID
ENSG00000158793	ENSG00000158793	Ensembl Gene ID
ENSG00000158793	ENSP00000356986	Ensembl Protein ID
ENSG00000158793	ENSP00000356987	Ensembl Protein ID
ENSG00000158793	ENSP00000356988	Ensembl Protein ID
ENSG00000158793	ENSP00000376028	Ensembl Protein ID
ENSG00000158793	4817	Entrez Gene ID
ENSG00000158793	NIT1	Gene Name
ENSG00000158793	NP_001172021	RefSeq Protein ID
ENSG00000158793	NP_001172022	RefSeq Protein ID
ENSG00000158793	NP_001172023	RefSeq Protein ID
ENSG00000158793	NP_005591	RefSeq Protein ID
ENSG00000158793	NM_001185092	RefSeq mRNA ID
ENSG00000158793	NM_001185093	RefSeq mRNA ID
ENSG00000158793	NM_001185094	RefSeq mRNA ID
ENSG00000158793	NM_005600	RefSeq mRNA ID
ENSG00000158793	Q86X76	Uniprot ID
ENSG00000159346	ENSG00000159346	Ensembl Gene ID
ENSG00000159346	ENSP00000341785	Ensembl Protein ID
ENSG00000159346	ENSP00000356223	Ensembl Protein ID
ENSG00000159346	ENSP00000392946	Ensembl Protein ID
ENSG00000159346	ENSP00000402178	Ensembl Protein ID
ENSG00000159346	51094	Entrez Gene ID
ENSG00000159346	ADIPOR1	Gene Name
ENSG00000159346	NP_001277482	RefSeq Protein ID
ENSG00000159346	NP_001277486	RefSeq Protein ID
ENSG00000159346	NP_001277558	RefSeq Protein ID
ENSG00000159346	NP_057083	RefSeq Protein ID
ENSG00000159346	NM_001290553	RefSeq mRNA ID
ENSG00000159346	NM_001290557	RefSeq mRNA ID
ENSG00000159346	NM_001290629	RefSeq mRNA ID
ENSG00000159346	NM_015999	RefSeq mRNA ID
ENSG00000159346	ACDCR1	Synonym
ENSG00000159346	PAQR1	Synonym
ENSG00000159346	Q96A54	Uniprot ID
ENSG00000159733	ENSG00000159733	Ensembl Gene ID
ENSG00000159733	ENSP00000290974	Ensembl Protein ID
ENSG00000159733	ENSP00000422638	Ensembl Protein ID
ENSG00000159733	ENSP00000423694	Ensembl Protein ID
ENSG00000159733	ENSP00000425706	Ensembl Protein ID
ENSG00000159733	ENSP00000425766	Ensembl Protein ID
ENSG00000159733	ENSP00000426299	Ensembl Protein ID
ENSG00000159733	ENSP00000427471	Ensembl Protein ID
ENSG00000159733	ENSP00000427654	Ensembl Protein ID
ENSG00000159733	57732	Entrez Gene ID
ENSG00000159733	ZFYVE28	Gene Name
ENSG00000159733	NP_001166127	RefSeq Protein ID
ENSG00000159733	NP_001166128	RefSeq Protein ID
ENSG00000159733	NP_001166129	RefSeq Protein ID
ENSG00000159733	NP_001166130	RefSeq Protein ID
ENSG00000159733	NP_001166131	RefSeq Protein ID
ENSG00000159733	NP_066023	RefSeq Protein ID
ENSG00000159733	NM_001172656	RefSeq mRNA ID
ENSG00000159733	NM_001172657	RefSeq mRNA ID
ENSG00000159733	NM_001172658	RefSeq mRNA ID
ENSG00000159733	NM_001172659	RefSeq mRNA ID
ENSG00000159733	NM_001172660	RefSeq mRNA ID
ENSG00000159733	NM_020972	RefSeq mRNA ID
ENSG00000159733	KIAA1643	Synonym
ENSG00000159733	Q9HCC9	Uniprot ID
ENSG00000160193	ENSG00000160193	Ensembl Gene ID
ENSG00000160193	ENSP00000328671	Ensembl Protein ID
ENSG00000160193	ENSP00000381266	Ensembl Protein ID
ENSG00000160193	10785	Entrez Gene ID
ENSG00000160193	WDR4	Gene Name
ENSG00000160193	NP_001247403	RefSeq Protein ID
ENSG00000160193	NP_001247404	RefSeq Protein ID
ENSG00000160193	NP_001247405	RefSeq Protein ID
ENSG00000160193	NP_061139	RefSeq Protein ID
ENSG00000160193	NP_387510	RefSeq Protein ID
ENSG00000160193	NM_001260474	RefSeq mRNA ID
ENSG00000160193	NM_001260475	RefSeq mRNA ID
ENSG00000160193	NM_001260476	RefSeq mRNA ID
ENSG00000160193	NM_018669	RefSeq mRNA ID
ENSG00000160193	NM_033661	RefSeq mRNA ID
ENSG00000160193	TRM82	Synonym
ENSG00000160193	TRMT82	Synonym
ENSG00000160193	P57081	Uniprot ID
ENSG00000160299	ENSG00000160299	Ensembl Gene ID
ENSG00000160299	ENSP00000352572	Ensembl Protein ID
ENSG00000160299	ENSP00000404708	Ensembl Protein ID
ENSG00000160299	5116	Entrez Gene ID
ENSG00000160299	PCNT	Gene Name
ENSG00000160299	NP_006022	RefSeq Protein ID
ENSG00000160299	NM_006031	RefSeq mRNA ID
ENSG00000160299	KEN	Synonym
ENSG00000160299	KIAA0402	Synonym
ENSG00000160299	PCNT2	Synonym
ENSG00000160299	PCNTB	Synonym
ENSG00000160299	O95613	Uniprot ID
ENSG00000160345	ENSG00000160345	Ensembl Gene ID
ENSG00000160345	ENSP00000360854	Ensembl Protein ID
ENSG00000160345	ENSP00000360856	Ensembl Protein ID
ENSG00000160345	ENSP00000395281	Ensembl Protein ID
ENSG00000160345	ENSP00000396392	Ensembl Protein ID
ENSG00000160345	138162	Entrez Gene ID
ENSG00000160345	C9orf116	Gene Name
ENSG00000160345	NP_001041730	RefSeq Protein ID
ENSG00000160345	NP_653255	RefSeq Protein ID
ENSG00000160345	NM_001048265	RefSeq mRNA ID
ENSG00000160345	NM_144654	RefSeq mRNA ID
ENSG00000160345	MGC29761	Synonym
ENSG00000160345	PIERCE1	Synonym
ENSG00000160345	RbEST47	Synonym
ENSG00000160345	Q5BN46	Uniprot ID
ENSG00000160446	ENSG00000160446	Ensembl Gene ID
ENSG00000160446	ENSP00000361748	Ensembl Protein ID
ENSG00000160446	ENSP00000361752	Ensembl Protein ID
ENSG00000160446	ENSP00000384205	Ensembl Protein ID
ENSG00000160446	ENSP00000387587	Ensembl Protein ID
ENSG00000160446	84885	Entrez Gene ID
ENSG00000160446	ZDHHC12	Gene Name
ENSG00000160446	NP_001304949	RefSeq Protein ID
ENSG00000160446	NP_001304952	RefSeq Protein ID
ENSG00000160446	NP_116188	RefSeq Protein ID
ENSG00000160446	NM_001318020	RefSeq mRNA ID
ENSG00000160446	NM_001318023	RefSeq mRNA ID
ENSG00000160446	NM_032799	RefSeq mRNA ID
ENSG00000160446	FLJ14524	Synonym
ENSG00000160446	ZNF400	Synonym
ENSG00000160446	Q96GR4	Uniprot ID
ENSG00000160888	ENSG00000160888	Ensembl Gene ID
ENSG00000160888	ENSP00000292433	Ensembl Protein ID
ENSG00000160888	ENSP00000465617	Ensembl Protein ID
ENSG00000160888	ENSP00000467294	Ensembl Protein ID
ENSG00000160888	9592	Entrez Gene ID
ENSG00000160888	IER2	Gene Name
ENSG00000160888	NP_004898	RefSeq Protein ID
ENSG00000160888	NM_004907	RefSeq mRNA ID
ENSG00000160888	ETR101	Synonym
ENSG00000160888	Q9BTL4	Uniprot ID
ENSG00000161091	ENSG00000161091	Ensembl Gene ID
ENSG00000161091	ENSP00000347583	Ensembl Protein ID
ENSG00000161091	ENSP00000374046	Ensembl Protein ID
ENSG00000161091	ENSP00000381566	Ensembl Protein ID
ENSG00000161091	ENSP00000465302	Ensembl Protein ID
ENSG00000161091	ENSP00000465782	Ensembl Protein ID
ENSG00000161091	ENSP00000466906	Ensembl Protein ID
ENSG00000161091	ENSP00000467207	Ensembl Protein ID
ENSG00000161091	ENSP00000467635	Ensembl Protein ID
ENSG00000161091	ENSP00000468287	Ensembl Protein ID
ENSG00000161091	ENSP00000478456	Ensembl Protein ID
ENSG00000161091	ENSP00000481557	Ensembl Protein ID
ENSG00000161091	126321	Entrez Gene ID
ENSG00000161091	MFSD12	Gene Name
ENSG00000161091	NP_001274458	RefSeq Protein ID
ENSG00000161091	NP_778148	RefSeq Protein ID
ENSG00000161091	NM_001287529	RefSeq mRNA ID
ENSG00000161091	NM_174983	RefSeq mRNA ID
ENSG00000161091	C19orf28	Synonym
ENSG00000161091	MGC20700	Synonym
ENSG00000161091	PP3501	Synonym
ENSG00000161091	Q6NUT3	Uniprot ID
ENSG00000161202	ENSG00000161202	Ensembl Gene ID
ENSG00000161202	ENSP00000316054	Ensembl Protein ID
ENSG00000161202	ENSP00000393849	Ensembl Protein ID
ENSG00000161202	ENSP00000405885	Ensembl Protein ID
ENSG00000161202	ENSP00000412345	Ensembl Protein ID
ENSG00000161202	1857	Entrez Gene ID
ENSG00000161202	DVL3	Gene Name
ENSG00000161202	NP_004414	RefSeq Protein ID
ENSG00000161202	NM_004423	RefSeq mRNA ID
ENSG00000161202	KIAA0208	Synonym
ENSG00000161202	Q92997	Uniprot ID
ENSG00000162819	ENSG00000162819	Ensembl Gene ID
ENSG00000162819	ENSP00000343742	Ensembl Protein ID
ENSG00000162819	ENSP00000398862	Ensembl Protein ID
ENSG00000162819	ENSP00000440041	Ensembl Protein ID
ENSG00000162819	ENSP00000441080	Ensembl Protein ID
ENSG00000162819	ENSP00000478496	Ensembl Protein ID
ENSG00000162819	148362	Entrez Gene ID
ENSG00000162819	BROX	Gene Name
ENSG00000162819	NP_001275508	RefSeq Protein ID
ENSG00000162819	NP_001275509	RefSeq Protein ID
ENSG00000162819	NP_001275510	RefSeq Protein ID
ENSG00000162819	NP_653296	RefSeq Protein ID
ENSG00000162819	NM_001288579	RefSeq mRNA ID
ENSG00000162819	NM_001288580	RefSeq mRNA ID
ENSG00000162819	NM_001288581	RefSeq mRNA ID
ENSG00000162819	NM_144695	RefSeq mRNA ID
ENSG00000162819	C1orf58	Synonym
ENSG00000162819	FLJ32421	Synonym
ENSG00000162819	Q5VW32	Uniprot ID
ENSG00000162889	ENSG00000162889	Ensembl Gene ID
ENSG00000162889	ENSP00000294981	Ensembl Protein ID
ENSG00000162889	ENSP00000356070	Ensembl Protein ID
ENSG00000162889	9261	Entrez Gene ID
ENSG00000162889	MAPKAPK2	Gene Name
ENSG00000162889	NP_004750	RefSeq Protein ID
